index	original	background	difference
578	7381	1237	6144
579	7411	1242	6169
580	7456	1257	6199
581	7372	1259	6113
582	7360	1236	6124
583	7399	1217	6182
584	7386	1220	6166
585	7340	1256	6084
586	7312	1266	6046
587	7282	1244	6038
588	7247	1256	5991
589	7261	1254	6007
590	7258	1252	6006
591	7174	1240	5934
592	7144	1258	5886
593	7173	1260	5913
594	7136	1243	5893
595	7129	1272	5857
596	7184	1273	5911
597	7129	1261	5868
598	7101	1258	5843
599	7137	1256	5881
600	7148	1241	5907
601	7113	1247	5866
602	7081	1253	5828
603	7055	1248	5807
604	7017	1236	5781
605	7052	1213	5839
606	7074	1252	5822
607	7041	1274	5767
608	7022	1246	5776
609	7033	1229	5804
610	6965	1245	5720
611	6992	1250	5742
612	6903	1241	5662
613	6931	1249	5682
614	6951	1253	5698
615	6955	1243	5712
616	6905	1252	5653
617	6914	1266	5648
618	6951	1263	5688
619	6930	1260	5670
620	6900	1250	5650
621	6884	1241	5643
622	6913	1220	5693
623	6921	1228	5693
624	6947	1251	5696
625	6946	1249	5697
626	6896	1239	5657
627	6852	1245	5607
628	6935	1266	5669
629	6996	1270	5726
630	6908	1287	5621
631	6854	1244	5610
632	6875	1239	5636
633	6862	1249	5613
634	6816	1265	5551
635	6784	1268	5516
636	6781	1258	5523
637	6870	1243	5627
638	6906	1265	5641
639	6886	1262	5624
640	6881	1264	5617
641	6859	1272	5587
642	6842	1239	5603
643	6764	1242	5522
644	6766	1237	5529
645	6821	1248	5573
646	6896	1253	5643
647	6900	1242	5658
648	6918	1227	5691
649	6902	1234	5668
650	6956	1242	5714
651	6869	1244	5625
652	6824	1261	5563
653	6846	1233	5613
654	6933	1229	5704
655	6928	1252	5676
656	6916	1249	5667
657	6884	1260	5624
658	6915	1271	5644
659	6959	1254	5705
660	7010	1244	5766
661	6886	1260	5626
662	6807	1237	5570
663	6904	1260	5644
664	6972	1260	5712
665	6951	1251	5700
666	6924	1258	5666
667	6878	1244	5634
668	6844	1236	5608
669	6869	1252	5617
670	6955	1245	5710
671	7049	1238	5811
672	7060	1268	5792
673	7001	1262	5739
674	7019	1272	5747
675	7068	1273	5795
676	7024	1253	5771
677	7081	1233	5848
678	7081	1224	5857
