index	original	background	difference
550	5538	1099	4439
551	5512	1102	4410
552	5563	1101	4462
553	5617	1104	4513
554	5547	1101	4446
555	5497	1096	4401
556	5515	1102	4413
557	5504	1111	4393
558	5554	1113	4441
559	5571	1114	4457
560	5595	1110	4485
561	5618	1105	4513
562	5589	1108	4481
563	5592	1117	4475
564	5638	1109	4529
565	5671	1107	4564
566	5697	1107	4590
567	5690	1113	4577
568	5695	1109	4586
569	5680	1110	4570
570	5736	1114	4622
571	5757	1106	4651
572	5762	1108	4654
573	5813	1110	4703
574	5795	1106	4689
575	5877	1109	4768
576	5950	1108	4842
577	6004	1117	4887
578	6044	1114	4930
579	6045	1110	4935
580	6074	1112	4962
581	6097	1112	4985
582	6046	1107	4939
583	6070	1108	4962
584	6111	1112	4999
585	6153	1110	5043
586	6110	1115	4995
587	6097	1119	4978
588	6132	1118	5014
589	6206	1114	5092
590	6189	1110	5079
591	6109	1107	5002
592	6106	1106	5000
593	6080	1109	4971
594	6097	1105	4992
595	6133	1104	5029
596	6138	1108	5030
597	6240	1104	5136
598	6202	1101	5101
599	6111	1103	5008
600	6184	1108	5076
601	6318	1119	5199
602	6245	1115	5130
603	6207	1109	5098
604	6176	1103	5073
605	6135	1096	5039
606	6126	1107	5019
607	6145	1110	5035
608	6160	1109	5051
609	6179	1120	5059
610	6157	1122	5035
611	6159	1115	5044
612	6165	1099	5066
613	6178	1103	5075
614	6160	1104	5056
615	6162	1104	5058
616	6203	1109	5094
617	6205	1103	5102
618	6212	1106	5106
619	6219	1119	5100
620	6169	1120	5049
621	6213	1105	5108
622	6252	1106	5146
623	6214	1105	5109
624	6197	1107	5090
625	6211	1104	5107
626	6196	1107	5089
627	6181	1096	5085
628	6244	1094	5150
629	6322	1108	5214
630	6317	1106	5211
631	6278	1108	5170
632	6311	1104	5207
633	6352	1103	5249
634	6342	1109	5233
635	6385	1111	5274
636	6375	1102	5273
637	6389	1107	5282
638	6371	1110	5261
639	6411	1113	5298
640	6413	1104	5309
641	6422	1101	5321
642	6419	1110	5309
643	6433	1111	5322
644	6451	1108	5343
645	6375	1116	5259
646	6298	1115	5183
647	6359	1115	5244
648	6395	1102	5293
649	6419	1105	5314
650	6487	1106	5381
651	6482	1109	5373
652	6507	1103	5404
653	6610	1109	5501
654	6550	1119	5431
655	6583	1121	5462
656	6604	1114	5490
657	6596	1112	5484
658	6635	1110	5525
659	6660	1102	5558
660	6670	1099	5571
661	6729	1105	5624
662	6730	1107	5623
663	6740	1107	5633
664	6937	1106	5831
665	7056	1106	5950
666	7040	1107	5933
667	7098	1107	5991
668	7192	1110	6082
669	7296	1109	6187
670	7358	1100	6258
671	7695	1103	6592
672	8326	1110	7216
673	9033	1105	7928
674	9472	1118	8354
675	9811	1117	8694
676	10132	1098	9034
677	10246	1104	9142
678	10327	1117	9210
679	10368	1109	9259
680	10453	1104	9349
681	10536	1110	9426
682	10697	1103	9594
683	10824	1111	9713
684	10774	1115	9659
685	10379	1114	9265
686	9715	1104	8611
687	9078	1108	7970
688	8515	1105	7410
689	8144	1097	7047
690	7859	1104	6755
691	7636	1097	6539
692	7543	1099	6444
693	7558	1110	6448
694	7395	1105	6290
695	7297	1104	6193
696	7179	1109	6070
697	7056	1111	5945
698	7003	1105	5898
699	6881	1109	5772
700	6770	1104	5666
701	6771	1103	5668
702	6673	1111	5562
703	6632	1106	5526
704	6677	1100	5577
705	6624	1102	5522
706	6582	1106	5476
707	6590	1111	5479
708	6557	1114	5443
709	6523	1109	5414
710	6417	1106	5311
711	6402	1108	5294
712	6413	1106	5307
713	6403	1114	5289
714	6408	1110	5298
715	6435	1109	5326
716	6346	1113	5233
717	6230	1107	5123
718	6225	1104	5121
719	6228	1117	5111
720	6168	1108	5060
721	6143	1106	5037
722	6117	1109	5008
723	6073	1106	4967
724	6083	1108	4975
725	6113	1109	5004
726	6063	1107	4956
727	5973	1110	4863
728	5956	1111	4845
729	5924	1108	4816
730	5876	1113	4763
731	5927	1107	4820
732	5920	1100	4820
733	5871	1107	4764
734	5875	1123	4752
735	5885	1118	4767
736	5798	1112	4686
737	5769	1106	4663
738	5790	1105	4685
739	5724	1114	4610
740	5665	1105	4560
741	5695	1114	4581
742	5627	1116	4511
743	5644	1119	4525
744	5579	1112	4467
745	5518	1111	4407
746	5576	1119	4457
747	5511	1123	4388
748	5424	1112	4312
749	5365	1114	4251
750	5384	1110	4274
751	5444	1114	4330
752	5363	1116	4247
753	5325	1106	4219
754	5331	1105	4226
755	5352	1100	4252
756	5382	1105	4277
757	5343	1117	4226
758	5331	1119	4212
759	5341	1112	4229
760	5355	1114	4241
761	5364	1119	4245
762	5336	1113	4223
763	5400	1103	4297
764	5427	1098	4329
765	5354	1099	4255
766	5320	1099	4221
767	5295	1109	4186
768	5249	1112	4137
769	5135	1117	4018
770	5174	1113	4061
771	5148	1100	4048
772	5160	1107	4053
773	5175	1110	4065
774	5209	1110	4099
775	5201	1110	4091
776	5212	1106	4106
777	5252	1101	4151
778	5296	1096	4200
779	5317	1097	4220
780	5340	1108	4232
781	5316	1117	4199
782	5297	1114	4183
783	5326	1108	4218
784	5272	1103	4169
785	5256	1111	4145
786	5229	1117	4112
787	5192	1109	4083
788	5215	1104	4111
789	5243	1110	4133
790	5219	1110	4109
791	5228	1093	4135
792	5207	1095	4112
793	5230	1112	4118
794	5242	1124	4118
795	5246	1114	4132
796	5243	1096	4147
797	5235	1108	4127
798	5199	1112	4087
799	5199	1112	4087
800	5297	1109	4188
801	5348	1109	4239
802	5315	1111	4204
803	5344	1112	4232
804	5376	1113	4263
805	5444	1117	4327
806	5421	1110	4311
807	5420	1109	4311
808	5432	1113	4319
809	5417	1113	4304
810	5390	1106	4284
811	5474	1107	4367
812	5516	1099	4417
813	5550	1109	4441
814	5522	1113	4409
815	5489	1109	4380
816	5496	1110	4386
817	5524	1106	4418
818	5532	1110	4422
819	5399	1109	4290
820	5243	1109	4134
821	5409	1113	4296
822	5582	1108	4474
823	5507	1110	4397
824	5449	1105	4344
825	5494	1100	4394
826	5511	1102	4409
827	5499	1112	4387
828	5559	1119	4440
829	5613	1116	4497
830	5582	1117	4465
831	5572	1107	4465
832	5576	1094	4482
833	5579	1109	4470
834	5564	1121	4443
835	5629	1121	4508
836	5666	1116	4550
837	5659	1114	4545
838	5678	1119	4559
839	5597	1120	4477
840	5623	1102	4521
841	5651	1109	4542
842	5619	1113	4506
843	5555	1113	4442
844	5565	1107	4458
845	5526	1103	4423
846	5541	1102	4439
847	5606	1110	4496
848	5513	1115	4398
849	5516	1111	4405
850	5620	1103	4517
851	5576	1105	4471
852	5591	1113	4478
853	5546	1102	4444
854	5479	1102	4377
855	5549	1118	4431
856	5625	1119	4506
857	5653	1111	4542
858	5650	1106	4544
859	5652	1111	4541
860	5710	1112	4598
861	5730	1109	4621
862	5645	1104	4541
863	5594	1110	4484
864	5571	1113	4458
865	5625	1110	4515
866	5627	1114	4513
867	5685	1110	4575
868	5656	1108	4548
869	5694	1095	4599
870	5582	1096	4486
871	5555	1109	4446
872	5663	1106	4557
873	5613	1112	4501
874	5649	1113	4536
875	5671	1113	4558
876	5682	1108	4574
877	5638	1106	4532
878	5584	1106	4478
879	5602	1102	4500
880	5533	1094	4439
881	5615	1101	4514
882	5616	1108	4508
883	5618	1109	4509
884	5542	1120	4422
885	5521	1119	4402
886	5528	1112	4416
887	5554	1117	4437
888	5507	1122	4385
889	5386	1109	4277
890	5328	1110	4218
891	5375	1112	4263
