index	original	background	difference
763	4352	1191	3161
764	4388	1180	3208
765	4402	1177	3225
766	4371	1180	3191
767	4372	1182	3190
768	4372	1171	3201
769	4398	1176	3222
770	4355	1180	3175
771	4348	1186	3162
772	4341	1173	3168
773	4344	1181	3163
774	4363	1174	3189
775	4346	1180	3166
776	4317	1184	3133
777	4336	1189	3147
778	4353	1177	3176
779	4370	1179	3191
780	4360	1172	3188
781	4358	1178	3180
782	4325	1169	3156
783	4358	1173	3185
784	4379	1175	3204
785	4384	1183	3201
786	4356	1181	3175
787	4347	1178	3169
788	4321	1177	3144
789	4333	1170	3163
790	4350	1162	3188
791	4370	1170	3200
792	4338	1179	3159
793	4349	1192	3157
794	4385	1192	3193
795	4387	1181	3206
796	4393	1175	3218
797	4377	1191	3186
798	4350	1184	3166
799	4388	1174	3214
800	4379	1170	3209
801	4391	1173	3218
802	4408	1174	3234
803	4443	1174	3269
804	4492	1172	3320
805	4489	1175	3314
806	4472	1174	3298
807	4477	1168	3309
808	4482	1170	3312
809	4458	1179	3279
810	4458	1182	3276
811	4485	1187	3298
812	4482	1180	3302
813	4511	1175	3336
814	4542	1177	3365
815	4529	1183	3346
816	4495	1188	3307
817	4523	1189	3334
818	4524	1169	3355
819	4481	1174	3307
820	4360	1180	3180
821	4478	1182	3296
822	4551	1172	3379
823	4526	1178	3348
824	4536	1179	3357
825	4543	1176	3367
826	4532	1173	3359
827	4560	1180	3380
828	4601	1168	3433
829	4596	1170	3426
830	4608	1167	3441
831	4626	1163	3463
832	4615	1167	3448
833	4620	1173	3447
834	4600	1170	3430
835	4615	1176	3439
836	4575	1183	3392
837	4601	1175	3426
838	4628	1165	3463
839	4641	1176	3465
840	4629	1174	3455
841	4613	1177	3436
842	4618	1170	3448
843	4636	1176	3460
844	4652	1171	3481
845	4618	1178	3440
846	4599	1178	3421
847	4591	1188	3403
848	4564	1178	3386
849	4531	1185	3346
850	4541	1173	3368
851	4533	1166	3367
852	4521	1172	3349
853	4555	1181	3374
854	4554	1173	3381
855	4579	1178	3401
856	4585	1186	3399
857	4607	1190	3417
858	4608	1181	3427
859	4618	1182	3436
860	4637	1168	3469
861	4657	1174	3483
862	4654	1185	3469
863	4625	1184	3441
864	4619	1171	3448
865	4619	1173	3446
866	4617	1178	3439
867	4642	1181	3461
868	4666	1174	3492
869	4662	1170	3492
870	4649	1183	3466
871	4667	1193	3474
872	4661	1191	3470
873	4631	1184	3447
874	4622	1166	3456
875	4624	1167	3457
876	4620	1166	3454
877	4623	1171	3452
878	4639	1185	3454
879	4628	1186	3442
880	4628	1181	3447
881	4629	1184	3445
882	4614	1177	3437
883	4612	1181	3431
884	4607	1182	3425
885	4590	1186	3404
886	4554	1183	3371
887	4544	1178	3366
888	4536	1177	3359
889	4517	1175	3342
890	4502	1168	3334
891	4487	1190	3297
892	4470	1183	3287
893	4469	1183	3286
894	4452	1188	3264
895	4438	1178	3260
896	4391	1179	3212
897	4342	1185	3157
898	4324	1182	3142
899	4279	1189	3090
900	4221	1187	3034
901	4209	1186	3023
902	4199	1174	3025
903	4189	1171	3018
904	4163	1177	2986
