index	original	background	difference
693	4752	1154	3598
694	4772	1145	3627
695	4835	1137	3698
696	4810	1142	3668
697	4785	1140	3645
698	4785	1147	3638
699	4810	1148	3662
700	4842	1148	3694
701	4815	1154	3661
702	4769	1143	3626
703	4783	1154	3629
704	4792	1153	3639
705	4771	1149	3622
706	4830	1147	3683
707	4828	1163	3665
708	4817	1147	3670
709	4851	1142	3709
710	4837	1147	3690
711	4810	1142	3668
712	4822	1129	3693
713	4834	1145	3689
714	4818	1148	3670
715	4836	1142	3694
716	4797	1137	3660
717	4826	1132	3694
718	4860	1143	3717
719	4852	1147	3705
720	4878	1141	3737
721	4894	1141	3753
722	4889	1137	3752
723	4897	1137	3760
724	4866	1138	3728
725	4847	1148	3699
726	4860	1148	3712
727	4862	1144	3718
728	4882	1130	3752
729	4832	1126	3706
730	4866	1137	3729
731	4858	1144	3714
732	4857	1134	3723
733	4909	1141	3768
734	4926	1139	3787
735	4876	1143	3733
736	4903	1146	3757
737	4911	1137	3774
738	4918	1135	3783
739	4916	1136	3780
740	4897	1144	3753
741	4894	1146	3748
742	4872	1148	3724
743	4828	1147	3681
744	4898	1133	3765
745	4887	1137	3750
746	4829	1139	3690
747	4826	1142	3684
748	4873	1147	3726
749	4854	1142	3712
750	4821	1134	3687
751	4867	1141	3726
752	4847	1142	3705
753	4794	1135	3659
754	4795	1143	3652
755	4777	1150	3627
756	4769	1135	3634
757	4795	1135	3660
758	4855	1145	3710
759	4880	1148	3732
760	4878	1139	3739
761	4898	1148	3750
762	4843	1143	3700
763	4839	1143	3696
764	4907	1146	3761
765	4926	1137	3789
766	4872	1140	3732
767	4930	1142	3788
768	4960	1141	3819
769	4944	1150	3794
770	4964	1138	3826
771	4977	1129	3848
772	4958	1130	3828
773	4929	1145	3784
774	4926	1144	3782
775	4990	1145	3845
776	4926	1136	3790
777	4910	1147	3763
778	4966	1155	3811
779	4968	1145	3823
780	4981	1144	3837
781	4940	1154	3786
782	4923	1151	3772
783	4966	1141	3825
784	5001	1135	3866
785	4957	1134	3823
786	4970	1143	3827
787	5009	1132	3877
788	5067	1136	3931
789	5006	1135	3871
790	4954	1128	3826
791	4982	1132	3850
792	4900	1139	3761
793	4918	1132	3786
794	5004	1138	3866
795	4980	1147	3833
796	4970	1145	3825
797	5028	1150	3878
798	5009	1154	3855
799	4991	1145	3846
800	4999	1142	3857
801	5040	1142	3898
802	5014	1147	3867
803	5039	1150	3889
804	5007	1149	3858
805	5006	1151	3855
806	5044	1137	3907
807	5090	1148	3942
808	5087	1142	3945
809	5085	1140	3945
810	5095	1133	3962
811	5086	1136	3950
812	5053	1131	3922
813	5146	1125	4021
814	5209	1136	4073
815	5197	1143	4054
816	5166	1144	4022
817	5203	1149	4054
818	5253	1144	4109
819	5185	1144	4041
820	5041	1146	3895
821	5165	1150	4015
822	5264	1133	4131
823	5209	1137	4072
824	5264	1151	4113
825	5267	1139	4128
826	5275	1123	4152
827	5283	1138	4145
828	5317	1145	4172
829	5340	1142	4198
830	5331	1139	4192
831	5235	1132	4103
832	5279	1139	4140
833	5301	1146	4155
834	5274	1139	4135
835	5326	1154	4172
836	5395	1153	4242
837	5384	1147	4237
838	5411	1138	4273
839	5367	1141	4226
840	5357	1141	4216
841	5367	1135	4232
842	5380	1130	4250
843	5395	1133	4262
844	5352	1140	4212
845	5365	1142	4223
846	5417	1146	4271
847	5331	1148	4183
848	5352	1135	4217
849	5403	1144	4259
850	5398	1140	4258
851	5396	1140	4256
852	5441	1132	4309
853	5434	1129	4305
854	5472	1137	4335
