,,,,0.572,1.036e-06,0.278,4.308e-06
,,,,0.57,1.037e-06,0.28,4.319e-06
,,,,0.568,1.072e-06,0.282,4.301e-06
,,,,0.566,1.079e-06,0.284,4.3e-06
,,,,0.564,1.113e-06,0.286,4.275e-06
,,,,0.562,1.12e-06,0.288,4.284e-06
,,,,0.56,1.153e-06,0.29,4.255e-06
,,,,0.558,1.158e-06,0.292,4.253e-06
,,,,0.556,1.196e-06,0.294,4.228e-06
,,,,0.554,1.195e-06,0.296,4.238e-06
,,,,0.552,1.236e-06,0.298,4.208e-06
,,,,0.55,1.237e-06,0.3,4.208e-06
,,,,0.548,1.28e-06,0.302,4.189e-06
,,,,0.546,1.284e-06,0.304,4.193e-06
,,,,0.544,1.322e-06,0.306,4.16e-06
,,,,0.542,1.333e-06,0.308,4.158e-06
,,,,0.54,1.381e-06,0.31,4.134e-06
,,,,0.538,1.388e-06,0.312,4.14e-06
,,,,0.536,1.445e-06,0.314,4.108e-06
,,,,0.534,1.462e-06,0.316,4.105e-06
,,,,0.532,1.51e-06,0.318,4.07e-06
,,,,0.53,1.525e-06,0.32,4.076e-06
,,,,0.528,1.569e-06,0.322,4.05e-06
,,,,0.526,1.586e-06,0.324,4.047e-06
,,,,0.524,1.644e-06,0.326,4.014e-06
,,,,0.522,1.663e-06,0.328,4.018e-06
,,,,0.52,1.707e-06,0.33,3.993e-06
,,,,0.518,1.724e-06,0.332,3.997e-06
,,,,0.516,1.784e-06,0.334,3.963e-06
,,,,0.514,1.81e-06,0.336,3.958e-06
,,,,0.512,1.862e-06,0.338,3.92e-06
,,,,0.51,1.889e-06,0.34,3.917e-06
,,,,0.508,1.95e-06,0.342,3.881e-06
,,,,0.506,1.973e-06,0.344,3.877e-06
,,,,0.504,2.044e-06,0.346,3.843e-06
,,,,0.502,2.068e-06,0.348,3.843e-06
,,,,0.5,2.141e-06,0.35,3.81e-06
,,,,0.498,2.174e-06,0.352,3.805e-06
,,,,0.496,2.249e-06,0.354,3.768e-06
,,,,0.494,2.294e-06,0.356,3.762e-06
,,,,0.492,2.367e-06,0.358,3.722e-06
,,,,0.49,2.415e-06,0.36,3.716e-06
,,,,0.488,2.495e-06,0.362,3.675e-06
,,,,0.486,2.549e-06,0.364,3.665e-06
,,,,0.484,2.64e-06,0.366,3.626e-06
,,,,0.482,2.699e-06,0.368,3.619e-06
,,,,0.48,2.797e-06,0.37,3.577e-06
,,,,0.478,2.868e-06,0.372,3.57e-06
,,,,0.476,2.976e-06,0.374,3.53e-06
,,,,0.474,3.06e-06,0.376,3.522e-06
,,,,0.472,3.175e-06,0.378,3.48e-06
,,,,0.47,3.266e-06,0.38,3.468e-06
,,,,0.468,3.4e-06,0.382,3.427e-06
,,,,0.466,3.501e-06,0.384,3.418e-06
,,,,0.464,3.642e-06,0.386,3.375e-06
,,,,0.462,3.755e-06,0.388,3.36e-06
,,,,0.46,3.914e-06,0.39,3.317e-06
,,,,0.458,4.043e-06,0.392,3.302e-06
,,,,0.456,4.217e-06,0.394,3.25e-06
,,,,0.454,4.364e-06,0.396,3.238e-06
,,,,0.452,4.554e-06,0.398,3.192e-06
,,,,0.45,4.73e-06,0.4,3.173e-06
,,,,0.448,4.933e-06,0.402,3.128e-06
,,,,0.446,5.108e-06,0.404,3.109e-06
,,,,0.444,5.328e-06,0.406,3.06e-06
,,,,0.442,5.524e-06,0.408,3.039e-06
,,,,0.44,5.755e-06,0.41,2.989e-06
,,,,0.438,5.964e-06,0.412,2.967e-06
,,,,0.436,6.225e-06,0.414,2.912e-06
,,,,0.434,6.446e-06,0.416,2.889e-06
,,,,0.432,6.705e-06,0.418,2.838e-06
,,,,0.43,6.939e-06,0.42,2.82e-06
,,,,0.428,7.211e-06,0.422,2.766e-06
,,,,0.426,7.45e-06,0.424,2.74e-06
,,,,0.424,7.743e-06,0.426,2.687e-06
,,,,0.422,7.993e-06,0.428,2.665e-06
,,,,0.42,8.274e-06,0.43,2.61e-06
,,,,0.418,8.525e-06,0.432,2.582e-06
,,,,0.416,8.807e-06,0.434,2.525e-06
,,,,0.414,9.055e-06,0.436,2.498e-06
,,,,0.412,9.338e-06,0.438,2.444e-06
,,,,0.41,9.585e-06,0.44,2.418e-06
,,,,0.408,9.862e-06,0.442,2.356e-06
,,,,0.406,1.01e-05,0.444,2.33e-06
,,,,0.404,1.037e-05,0.446,2.27e-06
,,,,0.402,1.059e-05,0.448,2.242e-06
,,,,0.4,1.086e-05,0.45,2.181e-06
,,,,0.398,1.108e-05,0.452,2.152e-06
,,,,0.396,1.131e-05,0.454,2.095e-06
,,,,0.394,1.151e-05,0.456,2.064e-06
,,,,0.392,1.173e-05,0.458,2.004e-06
,,,,0.39,1.191e-05,0.46,1.972e-06
,,,,0.388,1.211e-05,0.462,1.907e-06
,,,,0.386,1.227e-05,0.464,1.876e-06
,,,,0.384,1.246e-05,0.466,1.812e-06
,,,,0.382,1.259e-05,0.468,1.781e-06
,,,,0.38,1.275e-05,0.47,1.715e-06
,,,,0.378,1.286e-05,0.472,1.685e-06
,,,,0.376,1.3e-05,0.474,1.621e-06
,,,,0.374,1.308e-05,0.476,1.584e-06
,,,,0.372,1.32e-05,0.478,1.519e-06
,,,,0.37,1.327e-05,0.48,1.481e-06
,,,,0.368,1.337e-05,0.482,1.398e-06
,,,,0.366,1.341e-05,0.484,1.361e-06
,,,,0.364,1.348e-05,0.486,1.294e-06
,,,,0.362,1.351e-05,0.488,1.258e-06
,,,,0.36,1.357e-05,0.49,1.189e-06
,,,,0.358,1.357e-05,0.492,1.151e-06
,,,,0.356,1.361e-05,0.494,1.081e-06
,,,,0.354,1.358e-05,0.496,1.044e-06
,,,,0.352,1.362e-05,0.498,9.703e-07
,,,,0.35,1.358e-05,0.5,9.294e-07
,,,,0.348,1.358e-05,0.502,8.608e-07
,,,,0.346,1.354e-05,0.504,8.208e-07
,,,,0.344,1.353e-05,0.506,7.475e-07
,,,,0.342,1.348e-05,0.508,7.071e-07
,,,,0.34,1.347e-05,0.51,6.322e-07
,,,,0.338,1.34e-05,0.512,5.88e-07
,,,,0.336,1.337e-05,0.514,5.173e-07
,,,,0.334,1.329e-05,0.516,4.787e-07
,,,,0.332,1.325e-05,0.518,4.075e-07
,,,,0.33,1.317e-05,0.52,3.669e-07
,,,,0.328,1.313e-05,0.522,2.98e-07
,,,,0.326,1.304e-05,0.524,2.594e-07
,,,,0.324,1.299e-05,0.526,1.894e-07
,,,,0.322,1.289e-05,0.528,1.526e-07
,,,,0.32,1.284e-05,0.53,8.585e-08
,,,,0.318,1.275e-05,0.532,4.886e-08
,,,,0.316,1.27e-05,0.534,-7.884e-09
,,,,0.314,1.26e-05,0.536,-4.663e-08
,,,,0.312,1.254e-05,0.538,-9.947e-08
,,,,0.31,1.244e-05,0.54,-1.379e-07
,,,,0.308,1.238e-05,0.542,-1.885e-07
,,,,0.306,1.227e-05,0.544,-2.285e-07
,,,,0.304,1.22e-05,0.546,-2.766e-07
,,,,0.302,1.211e-05,0.548,-3.126e-07
,,,,0.3,1.205e-05,0.55,-3.531e-07
,,,,0.298,1.195e-05,0.552,-3.853e-07
,,,,0.296,1.189e-05,0.554,-4.315e-07
,,,,0.294,1.18e-05,0.556,-4.651e-07
,,,,0.292,1.173e-05,0.558,-5.023e-07
,,,,0.29,1.164e-05,0.56,-5.287e-07
,,,,0.288,1.157e-05,0.562,-5.691e-07
,,,,0.286,1.148e-05,0.564,-5.968e-07
,,,,0.284,1.142e-05,0.566,-6.32e-07
,,,,0.282,1.133e-05,0.568,-6.56e-07
,,,,0.28,1.127e-05,0.57,-6.88e-07
,,,,0.278,1.118e-05,0.572,-7.127e-07
,,,,0.276,1.112e-05,0.574,-7.425e-07
,,,,0.274,1.103e-05,0.576,-7.63e-07
,,,,0.272,1.098e-05,0.578,-7.939e-07
,,,,0.27,1.089e-05,0.58,-8.128e-07
,,,,0.268,1.083e-05,0.582,-8.4e-07
,,,,0.266,1.074e-05,0.584,-8.575e-07
,,,,0.264,1.069e-05,0.586,-8.845e-07
,,,,0.262,1.06e-05,0.588,-9.028e-07
,,,,0.26,1.055e-05,0.59,-9.255e-07
,,,,0.258,1.047e-05,0.592,-9.355e-07
,,,,0.256,1.043e-05,0.594,-9.651e-07
,,,,0.254,1.035e-05,0.596,-9.718e-07
,,,,0.252,1.03e-05,0.598,-9.976e-07
,,,,0.25,1.023e-05,0.6,-1.01e-06
