,,,,0.668,4.621e-07,0.182,-7.92e-07
,,,,0.666,4.524e-07,0.184,-8.032e-07
,,,,0.664,4.782e-07,0.186,-8.275e-07
,,,,0.662,4.602e-07,0.188,-8.294e-07
,,,,0.66,4.887e-07,0.19,-8.423e-07
,,,,0.658,4.831e-07,0.192,-8.507e-07
,,,,0.656,5.013e-07,0.194,-8.773e-07
,,,,0.654,4.984e-07,0.196,-8.815e-07
,,,,0.652,5.189e-07,0.198,-9.026e-07
,,,,0.65,5.037e-07,0.2,-9.118e-07
,,,,0.648,5.338e-07,0.202,-9.266e-07
,,,,0.646,5.208e-07,0.204,-9.294e-07
,,,,0.644,5.431e-07,0.206,-9.529e-07
,,,,0.642,5.44e-07,0.208,-9.597e-07
,,,,0.64,5.593e-07,0.21,-9.767e-07
,,,,0.638,5.511e-07,0.212,-9.867e-07
,,,,0.636,5.816e-07,0.214,-1.018e-06
,,,,0.634,5.72e-07,0.216,-1.02e-06
,,,,0.632,5.955e-07,0.218,-1.029e-06
,,,,0.63,5.945e-07,0.22,-1.04e-06
,,,,0.628,6.166e-07,0.222,-1.072e-06
,,,,0.626,6.035e-07,0.224,-1.076e-06
,,,,0.624,6.33e-07,0.226,-1.099e-06
,,,,0.622,6.276e-07,0.228,-1.105e-06
,,,,0.62,6.486e-07,0.23,-1.122e-06
,,,,0.618,6.467e-07,0.232,-1.13e-06
,,,,0.616,6.745e-07,0.234,-1.158e-06
,,,,0.614,6.558e-07,0.236,-1.164e-06
,,,,0.612,6.874e-07,0.238,-1.178e-06
,,,,0.61,6.901e-07,0.24,-1.19e-06
,,,,0.608,7.097e-07,0.242,-1.219e-06
,,,,0.606,6.987e-07,0.244,-1.224e-06
,,,,0.604,7.321e-07,0.246,-1.247e-06
,,,,0.602,7.285e-07,0.248,-1.254e-06
,,,,0.6,7.49e-07,0.25,-1.271e-06
,,,,0.598,7.462e-07,0.252,-1.283e-06
,,,,0.596,7.791e-07,0.254,-1.315e-06
,,,,0.594,7.754e-07,0.256,-1.319e-06
,,,,0.592,7.994e-07,0.258,-1.34e-06
,,,,0.59,7.954e-07,0.26,-1.349e-06
,,,,0.588,8.285e-07,0.262,-1.368e-06
,,,,0.586,8.258e-07,0.264,-1.381e-06
,,,,0.584,8.518e-07,0.266,-1.413e-06
,,,,0.582,8.459e-07,0.268,-1.418e-06
,,,,0.58,8.808e-07,0.27,-1.442e-06
,,,,0.578,8.836e-07,0.272,-1.449e-06
,,,,0.576,9.074e-07,0.274,-1.47e-06
,,,,0.574,8.982e-07,0.276,-1.483e-06
,,,,0.572,9.325e-07,0.278,-1.512e-06
,,,,0.57,9.384e-07,0.28,-1.518e-06
,,,,0.568,9.691e-07,0.282,-1.546e-06
,,,,0.566,9.675e-07,0.284,-1.557e-06
,,,,0.564,1e-06,0.286,-1.573e-06
,,,,0.562,9.966e-07,0.288,-1.59e-06
,,,,0.56,1.032e-06,0.29,-1.611e-06
,,,,0.558,1.038e-06,0.292,-1.623e-06
,,,,0.556,1.073e-06,0.294,-1.658e-06
,,,,0.554,1.077e-06,0.296,-1.675e-06
,,,,0.552,1.107e-06,0.298,-1.707e-06
,,,,0.55,1.103e-06,0.3,-1.713e-06
,,,,0.548,1.137e-06,0.302,-1.743e-06
,,,,0.546,1.143e-06,0.304,-1.753e-06
,,,,0.544,1.181e-06,0.306,-1.779e-06
,,,,0.542,1.186e-06,0.308,-1.796e-06
,,,,0.54,1.224e-06,0.31,-1.811e-06
,,,,0.538,1.232e-06,0.312,-1.828e-06
,,,,0.536,1.27e-06,0.314,-1.857e-06
,,,,0.534,1.279e-06,0.316,-1.872e-06
,,,,0.532,1.316e-06,0.318,-1.903e-06
,,,,0.53,1.324e-06,0.32,-1.913e-06
,,,,0.528,1.361e-06,0.322,-1.949e-06
,,,,0.526,1.372e-06,0.324,-1.96e-06
,,,,0.524,1.413e-06,0.326,-1.997e-06
,,,,0.522,1.425e-06,0.328,-2.008e-06
,,,,0.52,1.474e-06,0.33,-2.045e-06
,,,,0.518,1.482e-06,0.332,-2.055e-06
,,,,0.516,1.525e-06,0.334,-2.093e-06
,,,,0.514,1.536e-06,0.336,-2.106e-06
,,,,0.512,1.584e-06,0.338,-2.145e-06
,,,,0.51,1.595e-06,0.34,-2.16e-06
,,,,0.508,1.644e-06,0.342,-2.196e-06
,,,,0.506,1.658e-06,0.344,-2.213e-06
,,,,0.504,1.699e-06,0.346,-2.251e-06
,,,,0.502,1.712e-06,0.348,-2.28e-06
,,,,0.5,1.754e-06,0.35,-2.314e-06
,,,,0.498,1.767e-06,0.352,-2.347e-06
,,,,0.496,1.808e-06,0.354,-2.39e-06
,,,,0.494,1.819e-06,0.356,-2.411e-06
,,,,0.492,1.86e-06,0.358,-2.461e-06
,,,,0.49,1.869e-06,0.36,-2.497e-06
,,,,0.488,1.911e-06,0.362,-2.539e-06
,,,,0.486,1.919e-06,0.364,-2.577e-06
