index	original	background	difference
726	4597	1236	3361
727	4692	1238	3454
728	4654	1237	3417
729	4642	1236	3406
730	4628	1236	3392
731	4675	1237	3438
732	4662	1224	3438
733	4665	1233	3432
734	4662	1238	3424
735	4654	1241	3413
736	4732	1232	3500
737	4787	1244	3543
738	4752	1240	3512
739	4735	1240	3495
740	4758	1241	3517
741	4783	1244	3539
742	4778	1235	3543
743	4788	1240	3548
744	4772	1235	3537
745	4780	1248	3532
746	4808	1239	3569
747	4888	1239	3649
748	4808	1243	3565
749	4830	1253	3577
750	4863	1237	3626
751	4815	1246	3569
752	4799	1244	3555
753	4821	1235	3586
754	4835	1234	3601
755	4902	1243	3659
756	4895	1233	3662
757	4904	1235	3669
758	4922	1237	3685
759	4911	1240	3671
760	4871	1235	3636
761	4870	1237	3633
762	4843	1228	3615
763	4894	1228	3666
764	4914	1228	3686
765	4939	1238	3701
766	4961	1231	3730
767	4954	1234	3720
768	4947	1233	3714
769	4999	1232	3767
770	4983	1231	3752
771	4940	1233	3707
772	4971	1230	3741
773	5039	1235	3804
774	5014	1240	3774
775	4964	1240	3724
776	4987	1228	3759
777	4969	1232	3737
778	4938	1227	3711
779	4954	1220	3734
780	4943	1228	3715
781	4950	1239	3711
782	4971	1233	3738
783	4980	1230	3750
784	5000	1217	3783
785	5020	1228	3792
786	5055	1229	3826
787	5038	1234	3804
788	5066	1229	3837
789	5097	1225	3872
790	5013	1219	3794
791	4996	1225	3771
792	5014	1227	3787
793	5053	1238	3815
794	4996	1237	3759
795	5042	1240	3802
796	5063	1234	3829
797	5030	1233	3797
798	5083	1237	3846
799	5056	1235	3821
800	5031	1233	3798
801	5053	1232	3821
802	5072	1230	3842
803	5066	1228	3838
804	5045	1221	3824
805	5051	1224	3827
806	5012	1229	3783
807	5055	1238	3817
808	5051	1242	3809
809	5041	1236	3805
810	5021	1230	3791
811	5082	1237	3845
812	5108	1226	3882
813	5066	1237	3829
814	5076	1239	3837
815	5093	1245	3848
816	5107	1236	3871
817	5093	1231	3862
818	5077	1229	3848
819	4997	1234	3763
820	4853	1237	3616
821	5023	1235	3788
822	5093	1228	3865
823	5044	1236	3808
824	5076	1240	3836
825	5094	1242	3852
826	5089	1232	3857
827	5093	1233	3860
