index	original	background	difference
646	3736	1232	2504
647	3754	1235	2519
648	3779	1236	2543
649	3756	1236	2520
650	3812	1227	2585
651	3821	1225	2596
652	3800	1223	2577
653	3828	1233	2595
654	3850	1233	2617
655	3888	1239	2649
656	3950	1230	2720
657	3962	1227	2735
658	3954	1234	2720
659	3950	1241	2709
660	3989	1234	2755
661	3997	1230	2767
662	3992	1225	2767
663	3965	1233	2732
664	4004	1239	2765
665	3983	1236	2747
666	4011	1231	2780
667	4045	1229	2816
668	4080	1229	2851
669	4040	1233	2807
670	4085	1224	2861
671	4116	1235	2881
672	4149	1236	2913
673	4145	1239	2906
674	4162	1232	2930
675	4212	1238	2974
676	4197	1227	2970
677	4217	1231	2986
678	4259	1234	3025
679	4216	1244	2972
680	4227	1245	2982
681	4247	1249	2998
682	4243	1238	3005
683	4327	1234	3093
684	4286	1223	3063
685	4305	1231	3074
686	4356	1234	3122
687	4340	1235	3105
688	4360	1233	3127
689	4359	1235	3124
690	4409	1234	3175
691	4450	1232	3218
692	4427	1234	3193
693	4482	1246	3236
694	4480	1234	3246
695	4472	1226	3246
696	4452	1236	3216
697	4461	1241	3220
698	4455	1226	3229
699	4497	1236	3261
700	4534	1234	3300
701	4557	1225	3332
702	4599	1222	3377
703	4600	1244	3356
704	4560	1228	3332
705	4588	1228	3360
706	4656	1232	3424
707	4667	1232	3435
708	4647	1228	3419
709	4689	1228	3461
710	4690	1230	3460
711	4726	1241	3485
712	4730	1231	3499
713	4711	1234	3477
714	4713	1240	3473
715	4674	1236	3438
716	4656	1230	3426
717	4697	1243	3454
718	4722	1242	3480
719	4810	1233	3577
720	4801	1241	3560
721	4754	1242	3512
722	4804	1237	3567
723	4817	1239	3578
724	4817	1239	3578
725	4810	1242	3568
726	4863	1236	3627
727	4906	1238	3668
728	4934	1237	3697
729	4946	1236	3710
730	4942	1236	3706
731	4942	1237	3705
732	4927	1224	3703
733	4951	1233	3718
734	4963	1238	3725
735	4943	1241	3702
736	4982	1232	3750
737	4999	1244	3755
738	5008	1240	3768
739	5015	1240	3775
740	5030	1241	3789
741	4998	1244	3754
742	4962	1235	3727
743	4971	1240	3731
744	4969	1235	3734
745	5020	1248	3772
746	5084	1239	3845
747	5077	1239	3838
748	5163	1243	3920
749	5163	1253	3910
750	5091	1237	3854
751	5067	1246	3821
752	5123	1244	3879
753	5128	1235	3893
754	5097	1234	3863
755	5107	1243	3864
756	5179	1233	3946
757	5183	1235	3948
758	5199	1237	3962
759	5193	1240	3953
760	5205	1235	3970
761	5214	1237	3977
762	5178	1228	3950
763	5181	1228	3953
764	5178	1228	3950
765	5185	1238	3947
766	5158	1231	3927
767	5229	1234	3995
768	5271	1233	4038
769	5232	1232	4000
770	5226	1231	3995
771	5255	1233	4022
772	5262	1230	4032
773	5217	1235	3982
774	5184	1240	3944
775	5258	1240	4018
776	5292	1228	4064
777	5257	1232	4025
778	5244	1227	4017
779	5303	1220	4083
780	5250	1228	4022
781	5255	1239	4016
782	5321	1233	4088
783	5355	1230	4125
784	5332	1217	4115
785	5372	1228	4144
786	5304	1229	4075
787	5273	1234	4039
788	5300	1229	4071
789	5328	1225	4103
790	5343	1219	4124
791	5314	1225	4089
792	5280	1227	4053
793	5297	1238	4059
794	5233	1237	3996
795	5251	1240	4011
796	5284	1234	4050
797	5277	1233	4044
798	5245	1237	4008
799	5296	1235	4061
800	5359	1233	4126
801	5320	1232	4088
802	5336	1230	4106
803	5319	1228	4091
804	5331	1221	4110
805	5296	1224	4072
806	5292	1229	4063
807	5315	1238	4077
808	5355	1242	4113
809	5317	1236	4081
810	5327	1230	4097
811	5361	1237	4124
812	5337	1226	4111
813	5290	1237	4053
814	5304	1239	4065
815	5297	1245	4052
816	5297	1236	4061
817	5415	1231	4184
818	5421	1229	4192
819	5284	1234	4050
820	5156	1237	3919
821	5279	1235	4044
822	5403	1228	4175
823	5427	1236	4191
824	5410	1240	4170
825	5389	1242	4147
826	5376	1232	4144
827	5356	1233	4123
828	5381	1233	4148
829	5315	1233	4082
830	5234	1234	4000
831	5250	1238	4012
832	5302	1238	4064
833	5289	1230	4059
834	5310	1225	4085
835	5344	1238	4106
836	5339	1229	4110
837	5306	1241	4065
838	5320	1246	4074
839	5367	1242	4125
840	5350	1234	4116
841	5284	1238	4046
842	5250	1238	4012
843	5299	1245	4054
844	5289	1233	4056
845	5250	1230	4020
846	5336	1235	4101
847	5325	1234	4091
848	5307	1241	4066
849	5310	1242	4068
850	5308	1228	4080
851	5304	1224	4080
852	5328	1223	4105
853	5333	1233	4100
854	5308	1226	4082
855	5281	1235	4046
856	5301	1238	4063
857	5298	1237	4061
858	5303	1224	4079
859	5325	1228	4097
860	5280	1241	4039
861	5316	1240	4076
862	5228	1230	3998
863	5258	1239	4019
864	5327	1237	4090
865	5330	1249	4081
866	5307	1237	4070
867	5322	1229	4093
868	5342	1231	4111
869	5405	1242	4163
870	5314	1221	4093
871	5312	1214	4098
872	5357	1225	4132
873	5370	1234	4136
874	5310	1229	4081
875	5356	1230	4126
876	5377	1235	4142
877	5320	1234	4086
878	5332	1233	4099
879	5297	1231	4066
880	5322	1228	4094
881	5411	1232	4179
882	5405	1232	4173
883	5386	1228	4158
884	5327	1227	4100
885	5334	1236	4098
886	5368	1240	4128
887	5358	1232	4126
888	5385	1232	4153
889	5441	1243	4198
890	5448	1239	4209
891	5385	1233	4152
892	5321	1235	4086
893	5339	1246	4093
894	5405	1230	4175
895	5429	1230	4199
896	5392	1242	4150
897	5337	1230	4107
898	5349	1236	4113
899	5440	1238	4202
900	5441	1229	4212
901	5437	1229	4208
902	5477	1229	4248
903	5388	1237	4151
904	5347	1239	4108
905	5352	1236	4116
906	5405	1233	4172
907	5408	1238	4170
908	5441	1231	4210
909	5470	1229	4241
910	5462	1233	4229
911	5446	1232	4214
912	5464	1225	4239
913	5467	1234	4233
914	5523	1231	4292
915	5509	1227	4282
916	5499	1230	4269
917	5534	1232	4302
918	5574	1223	4351
919	5576	1231	4345
920	5641	1238	4403
921	5580	1237	4343
922	5613	1230	4383
923	5629	1231	4398
924	5670	1228	4442
925	5726	1223	4503
926	5668	1225	4443
927	5701	1237	4464
928	5764	1235	4529
